Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
AALI.JK,6150.0,6141.666666666667,6160.0,6150.0,6287.5,7164.265048828125,7178.1380078125,40.90393528645833,1.462472479924065,686600,False,False
ABBA.JK,33.0,33.666666666666664,33.8,34.4,34.45,38.06,42.62,5.060000000000002,3.472160922273435,2800,True,False
ABDA.JK,3320.0,3383.3333333333335,3398.0,3357.0,3350.5,3202.4,2944.1,19.55999999999999,6.710320016906185,2100,False,False
ABMM.JK,2390.0,2413.3333333333335,2426.0,2409.0,2371.0,2636.1599658203127,2737.243273925781,26.515996582031267,2.4303449880752934,94700,False,False
ACES.JK,334.0,333.3333333333333,334.6910461425781,331.2378814697266,320.4771438598633,330.92095825195315,343.89874145507815,7.106951141357399,2.1517707178356114,9563100,False,False
ACST.JK,73.0,73.0,73.2,72.4,75.5,86.94,103.58,14.539999999999992,1.3278060006616594,110300,False,False
ADCP.JK,50.0,50.0,50.0,50.0,50.0,50.64,52.05,0.6400000000000006,0.0,0,True,False
ADHI.JK,156.0,158.33333333333334,159.6,159.4,159.8,179.0,200.22,23.0,3.7033739422826555,1002400,False,False
ADMF.JK,8100.0,8050.0,8090.0,8122.5,8157.5,8387.36921875,8147.5921875,13.494768750000002,1.2128652935913224,19800,False,False
ADMG.JK,199.0,199.0,199.2,200.0,202.55,203.66,208.03,4.659999999999997,1.2326892170889228,93000,True,False
ADMR.JK,1465.0,1506.6666666666667,1527.0,1547.5,1505.25,1664.8448608398437,1791.8196997070313,39.968972167968744,4.349119146260353,10844000,False,False
ADRO.JK,2270.0,2283.3333333333335,2266.0,2281.0,2270.0,2361.792216796875,2301.6787841796877,9.579221679687498,2.039990285021698,6823000,False,False
AGII.JK,2640.0,2619.5266927083335,2625.08681640625,2633.737158203125,2649.5120361328127,2880.2047265625,2816.752421875,26.067803385416664,2.8548116045477268,31200,False,False
AGRO.JK,154.0,151.66666666666666,152.6,150.9,151.4,170.04,184.76,19.139999999999986,3.6863645788439996,2333500,False,False
AGRS.JK,61.0,61.666666666666664,62.0,62.2,62.0,66.02,69.5,5.019999999999996,2.009850019453956,583100,True,False
AHAP.JK,84.0,85.33333333333333,87.4,85.6,82.3,98.5,113.39,16.200000000000003,3.871275758065657,4980200,False,False
AIMS.JK,438.0,430.0,417.6,406.0,391.9,416.64,443.0,23.05000000000001,2.4834167294138556,514400,False,False
AISA.JK,98.0,98.0,99.0,100.7,101.15,114.08,123.84,16.08,2.474958139522895,1156000,False,False
AKKU.JK,38.0,38.0,38.0,38.0,38.0,38.0,37.93,0.0,0.0,0,True,False
AKPI.JK,480.0,482.6666666666667,482.8,480.84599609375,483.8136444091797,508.26812255859375,511.7597467041016,14.134061279296873,3.4917488898463147,31100,False,False
AKRA.JK,1280.0,1273.3333333333333,1250.0,1245.5,1244.5,1364.925009765625,1314.242646484375,24.085001953124994,1.6765343783215807,8620300,False,False
AKSI.JK,202.0,209.33333333333334,216.0,205.5,211.0,263.64,305.7,30.819999999999993,7.82902091983859,93500,False,False
ALDO.JK,700.0,703.3333333333334,711.0,709.5,697.25,656.6,605.3,10.879999999999995,2.6284083337650186,28400,False,False
ALII.JK,765.0,781.6666666666666,789.0,798.0,805.0,863.4,831.55,19.679999999999996,2.567408648847893,667800,False,False
ALKA.JK,545.0,553.3333333333334,563.0,578.0,575.55,597.94,616.05,10.588000000000012,2.6466674750348638,32500,False,False
ALMI.JK,74.0,74.0,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0,True,False
ALTO.JK,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0,True,False
AMAG.JK,398.0,398.0,395.6,391.2,387.7,399.09722106933594,399.3778515625,5.698610534667978,2.0876468096139793,43500,True,False
AMAN.JK,266.0,268.0,266.0,257.4,250.4,264.04,277.48,8.799999999999997,2.184783050275677,44200,False,False
AMAR.JK,188.0,192.66666666666666,193.8,194.6,193.35,195.56,200.54,7.560000000000002,1.8150199254534898,1017200,False,False
AMFG.JK,2980.0,2996.6666666666665,3004.0,2996.0,3007.5,3135.2,3280.9,15.519999999999982,4.504206481704711,3500,False,False
AMOR.JK,322.0,323.3333333333333,325.6,321.0,325.8,343.84,345.19871643066404,11.419999999999987,2.156518187961562,6700,False,False
AMRT.JK,1410.0,1420.0,1400.0,1376.6858154296874,1299.0859008789062,1358.3331127929687,1483.3882751464844,24.182819824218768,2.931106726457682,27824300,False,False
ANDI.JK,18.0,17.666666666666668,17.6,17.6,17.4,21.3,24.31,3.900000000000002,5.463210761184267,1317300,False,False
