Ticker,Close,MA3,MA5,MA10,MA20,MA50,MA100,Range_Ticks,Vol_Pct,Volume,MA_Tight,Signal
AALI.JK,8675.0,8591.666666666666,8565.0,8530.0,8320.0,7444.5,7113.5,49.22,1.6037109331880988,1857900,False,False
ABBA.JK,30.0,30.0,30.0,30.0,30.0,30.0,32.97,0.0,0.0,0,True,False
ABDA.JK,4970.0,4966.666666666667,4966.0,4882.0,4383.5,3881.6,3610.2,108.84,4.6056943126705105,800,False,False
ABMM.JK,2790.0,2810.0,2810.0,2852.0,2796.0,2638.0,2575.5266577148436,21.4,1.6459805673167534,859200,False,False
ACES.JK,352.0,352.0,352.4,354.0,355.6,353.96,341.7991027832031,1.8000000000000114,0.5835303043028577,7562100,True,True
ACST.JK,105.0,106.33333333333333,107.6,108.0,97.15,89.04,86.03,18.959999999999994,7.093589207607026,313000,False,False
ADCP.JK,50.0,50.0,50.0,50.0,50.0,50.0,50.05,0.0,0.0,0,True,False
ADHI.JK,133.0,133.0,133.0,133.0,133.25,146.64,159.33,13.639999999999986,0.0,0,False,False
ADMF.JK,8700.0,8733.333333333334,8710.0,8712.5,8712.5,8545.5,8426.0,7.513333333333358,0.39377036676125987,30800,False,False
ADMG.JK,250.0,251.33333333333334,252.4,262.8,260.7,242.02,221.84,10.39,1.8790834071272107,1059900,False,False
ADMR.JK,1570.0,1553.3333333333333,1571.0,1611.0,1648.0,1583.1,1582.8402783203126,18.933333333333348,2.3825394109115337,40031500,False,False
ADRO.JK,2670.0,2620.0,2624.0,2659.0,2666.0,2563.4,2452.9347998046874,10.659999999999991,1.13871211996458,43351000,False,False
AGII.JK,3390.0,3280.0,3210.0,3117.0,3010.5,2984.6,2883.8668701171873,40.540000000000006,2.9354096648462793,2703100,False,False
AGRO.JK,145.0,146.33333333333334,147.4,150.0,149.85,148.24,154.23,5.0,0.8718298168765033,3886500,True,False
AGRS.JK,60.0,59.666666666666664,60.0,61.2,61.3,61.12,62.55,1.6333333333333329,1.5872326242320136,2168400,True,False
AHAP.JK,115.0,115.0,109.2,105.1,101.85,98.06,94.6,16.939999999999998,5.450250739018692,67673500,False,False
AIMS.JK,505.0,494.3333333333333,491.8,501.5,460.75,417.74,413.75,17.451999999999998,3.814142521118714,654200,False,False
AISA.JK,117.0,116.0,116.0,116.6,117.8,115.64,111.95,2.1599999999999966,0.805833950924317,11256600,True,True
AKKU.JK,38.0,38.0,38.0,38.0,38.0,38.0,38.0,0.0,0.0,0,True,False
AKPI.JK,545.0,548.3333333333334,541.0,538.0,524.45,510.08,505.5788656616211,7.650666666666678,2.0293659515723963,345600,False,False
AKRA.JK,1470.0,1478.3333333333333,1493.0,1489.5,1441.25,1402.51912109375,1346.3563000488282,18.096175781249986,2.5166925639851367,6274600,False,False
AKSI.JK,382.0,369.3333333333333,363.6,331.8,287.7,251.0,246.96,65.5,11.22107872414997,3402700,False,False
ALDO.JK,955.0,953.3333333333334,953.0,947.5,940.5,855.3,765.3200433349609,19.94000000000001,1.0716739141613834,20300,False,False
ALII.JK,715.0,735.0,755.0,771.5,779.5,769.2,795.428271484375,12.9,2.289681688578496,841300,False,False
ALKA.JK,7400.0,7008.333333333333,6197.0,5151.5,4837.75,2882.3,1722.27,180.708,11.18466733984199,0,False,False
ALMI.JK,74.0,74.0,74.0,74.0,74.0,74.0,74.0,0.0,0.0,0,True,False
ALTO.JK,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0,True,False
AMAG.JK,388.0,388.0,388.0,388.4,388.8,388.6,392.40959686279297,0.4000000000000057,0.16216808513687578,71100,True,False
AMAN.JK,226.0,224.66666666666666,225.2,228.2,228.4,243.96,251.4,9.646666666666675,1.1849011271075651,527800,False,False
AMAR.JK,238.0,234.66666666666666,232.0,233.0,232.5,219.1399447631836,203.41504989624025,9.430027618408204,1.4439181198185607,1167600,False,False
AMFG.JK,3320.0,3293.3333333333335,3294.0,3312.0,3321.0,3262.2,3140.4795043945314,5.8800000000000185,1.1060399358906512,400,True,False
AMOR.JK,370.0,370.0,368.4,369.4,363.0,353.64,344.62,8.180000000000007,1.2388122044198282,115200,False,False
AMRT.JK,1325.0,1308.3333333333333,1292.0,1300.5,1331.75,1355.5,1352.3835583496093,12.7,1.6412442489682069,21271800,False,False
ANDI.JK,21.0,20.333333333333332,20.6,20.9,18.85,18.16,18.88,2.84,5.148329408563949,5360200,False,False
ANJT.JK,1590.0,1590.0,1588.0,1593.0,1594.25,1524.5,1563.5,13.95,0.775330944663731,68800,False,False
ANTM.JK,3280.0,3256.6666666666665,3246.0,3198.0,3169.5,3071.8,3016.433994140625,20.819999999999983,2.0762740477415274,71211300,False,False
APEX.JK,193.0,195.0,198.2,201.7,196.85,172.58,159.76,29.119999999999976,1.999560483536566,10848300,False,False
APII.JK,206.0,197.33333333333334,194.4,193.3,192.0,188.12,184.2853845214844,8.939999999999998,2.0511279000195812,4768800,False,False
APLN.JK,127.0,127.66666666666667,127.6,130.2,134.0,131.12,138.74,7.0,1.2453204576396955,11197800,False,False
ARCI.JK,1340.0,1335.0,1326.0,1326.0,1346.5,1207.1,1195.745274658203,27.880000000000017,1.4364923139501649,25703200,False,False
ARGO.JK,1155.0,1150.0,1157.0,1165.0,1157.75,1135.1,1022.95,5.980000000000018,0.832801380052868,110500,True,False
ARII.JK,296.0,299.3333333333333,299.2,303.8,298.8,284.72,283.12,9.539999999999992,1.6799301021773432,177100,False,False
ARKO.JK,3950.0,4100.0,4262.0,4509.0,4763.75,4853.4,5724.8,90.33999999999996,3.065833922662002,5881300,False,False
ARNA.JK,510.0,508.3333333333333,508.0,510.0,502.9,491.64,472.3,3.672000000000003,0.6536387517492445,2351500,True,True
ARTA.JK,2340.0,2286.6666666666665,2268.0,2297.0,2282.5,2377.0,2401.15,10.9,2.564790877755735,30800,False,False
ARTI.JK,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,True,False
ASBI.JK,400.0,400.0,400.0,400.6,404.8,414.48,409.5248663330078,7.240000000000009,0.575572438064087,29700,False,False
ASDM.JK,515.0,518.3333333333334,519.0,517.5,515.0,513.56,503.8093746948242,1.088000000000011,0.8530535679352587,5200,True,False
ASGR.JK,2160.0,2116.6666666666665,2116.0,2137.0,2095.25,1941.4,1738.05,21.859999999999992,1.3335849263821338,1164300,False,False
ASII.JK,4900.0,4880.0,4906.0,4899.0,4866.5,4919.8,5050.660083007812,5.330000000000018,1.440988701677222,20770400,True,False
ASJT.JK,161.0,161.33333333333334,160.8,161.3,161.5,159.76,163.91370880126954,1.740000000000009,0.6157388236562313,304100,True,False
ASMI.JK,15.0,15.0,15.0,15.4,15.5,16.5,16.42,1.5,4.736476948284567,5931500,False,False
ASPI.JK,635.0,566.6666666666666,538.0,500.3,449.25,439.4,412.67,39.120000000000005,11.661924332047455,8755100,False,False
ASRM.JK,286.0,287.3333333333333,287.6,285.4,280.6,270.16,265.08781829833987,8.719999999999999,0.9864078950709567,11700,False,False
ATAP.JK,570.0,568.3333333333334,567.0,563.0,564.5,564.58,501.11,1.4,1.1358348517764107,1680900,True,True
AUTO.JK,3320.0,3336.6666666666665,3326.0,3330.0,3299.0,2945.2,2718.9,39.14666666666667,0.9219023278121006,2402500,False,False
BABP.JK,50.0,50.0,50.0,50.0,50.0,50.0,50.18,0.0,0.0,8000,True,False
BACA.JK,117.0,116.66666666666667,117.2,118.3,118.4,115.3,117.5,3.1000000000000085,0.8138737363730157,4153600,True,False
BALI.JK,1310.0,1303.3333333333333,1333.0,1319.0,1321.25,1267.1,1255.85,13.180000000000017,4.940708453866461,3700,False,False
BAPA.JK,128.0,127.0,126.6,131.9,141.45,177.68,215.68,51.08000000000001,2.2829768405544812,4438200,False,False
BATA.JK,59.0,59.0,59.0,59.0,59.0,59.0,60.51,0.0,0.0,0,True,False
BAYU.JK,1335.0,1335.0,1338.0,1344.0,1330.0,1232.1,1195.03703125,22.380000000000017,0.7179535420004619,36400,False,False
BBCA.JK,6350.0,6358.333333333333,6380.0,6485.0,6485.0723876953125,6372.882216796875,6137.502866210937,5.4028955078125,1.5048326310500952,61812000,True,True
BBHI.JK,900.0,900.0,900.0,899.5,899.25,908.6,949.8879840087891,1.8700000000000045,0.2626237557493779,12032900,True,False
BBKP.JK,51.0,50.666666666666664,51.2,52.5,53.55,53.68,54.6,3.0133333333333354,1.3068615569746862,59285100,True,False
BBLD.JK,670.0,666.6666666666666,665.0,670.0,678.5,625.7,617.3624951171874,10.559999999999992,1.3359849223449434,91000,False,False
BBMD.JK,1995.0,1996.6666666666667,2000.0,1984.0,1984.5,1980.3,1952.7678833007812,3.9400000000000093,1.3740942042227742,0,True,False
BBNI.JK,3740.0,3740.0,3768.0,3818.0,3801.5,3654.2,3633.4,16.380000000000017,1.5862571686958253,24338700,False,False
BBRI.JK,3330.0,3326.6666666666665,3330.0,3356.0,3302.5,3119.0,3041.7,23.7,1.9422633949136032,132493900,False,False
BBSI.JK,4520.0,4560.0,4580.0,4625.0,4650.0,4669.0,4626.7,14.9,0.5780714637075283,200,False,False
BBTN.JK,1170.0,1175.0,1183.0,1207.0,1216.5,1216.9,1238.8,9.380000000000019,1.900072293496017,11396600,False,False
BCAP.JK,50.0,50.0,50.0,50.0,50.0,50.04,50.25,0.03999999999999915,0.0,116600,True,False
BCIC.JK,134.0,133.33333333333334,132.6,132.9,133.1,128.3,124.34,5.699999999999989,3.2363172008246575,526400,True,False
BCIP.JK,62.0,62.333333333333336,62.0,62.5,62.8,62.5,63.59,0.7999999999999972,1.4205888754299032,4392900,True,False
BDMN.JK,4440.0,4430.0,4444.0,4446.0,4378.0,4272.2,4237.3,17.380000000000017,1.414334582646086,1594000,False,False
BEKS.JK,23.0,23.0,23.2,23.3,23.15,22.28,22.62,1.0199999999999996,3.476341811582151,6538600,True,True
BELL.JK,107.0,107.33333333333333,107.8,111.0,112.75,114.0,114.06,7.0,1.7236450227501126,12252800,False,False
BFIN.JK,985.0,981.6666666666666,989.0,995.0,952.75,891.1,802.5276617431641,20.779999999999994,2.4419429061367897,8376000,False,False
BGTG.JK,118.0,120.33333333333333,120.0,120.9,118.35,113.72,113.38,7.180000000000007,1.7560920628281393,3958000,False,False
